process_timestamp,process_pid,process_process_name,process_cpu_percent,process_cpu_percent_per_core,process_logical_cpu_count,process_cpu_times_user,process_cpu_times_system,process_num_threads,system_timestamp,system_cpu_percent,system_cpu_percent_per_core,system_cpu_count,system_load_avg_1m
2025-07-28T00:39:38.519322,20608,python,0.0,0.0,40,14.08,0.79,122,2025-07-28T00:39:38.622728,0.0,"[50.0, 100.0, 100.0, 54.5, 30.0, 100.0, 100.0, 100.0, 100.0, 90.0, 100.0, 90.9, 100.0, 100.0, 70.0, 100.0, 100.0, 100.0, 100.0, 90.9, 100.0, 40.0, 100.0, 100.0, 100.0, 50.0, 100.0, 10.0, 100.0, 100.0, 100.0, 70.0, 100.0, 100.0, 100.0, 80.0, 20.0, 30.0, 90.0, 100.0]",40,21.02022025-07-28T00:39:39.123751,20608,python,102.6,2.565,40,14.66,0.83,122,2025-07-28T00:39:39.229300,85.0,"[100.0, 100.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 90.9, 100.0, 100.0, 90.9, 100.0, 100.0]",40,222025-2025-07-28T00:39:39.731221,20608,python,92.3,2.3075,40,15.19,0.86,122,2025-07-28T00:39:39.844477,93.3,"[100.0, 40.0, 90.0, 100.0, 72.7, 100.0, 100.0, 100.0, 100.0, 80.0, 50.0, 66.7, 50.0, 70.0, 100.0, 100.0, 90.9, 100.0, 100.0, 100.0, 100.0, 100.0, 81.8, 90.0, 100.0, 50.0, 100.0, 27.3, 75.0, 100.0, 100.0, 100.0, 91.7, 100.0, 60.0, 100.0, 81.8, 100.0, 100.0, 80.0]",40,22.20252025-07-28T00:39:40.345291,20608,python,100.8,2.52,40,15.79,0.88,122,2025-07-28T00:39:40.447700,85.3,"[100.0, 88.9, 100.0, 100.0, 100.0, 100.0, 80.0, 100.0, 100.0, 100.0, 100.0, 55.6, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 50.0, 100.0, 100.0, 70.0, 100.0, 80.0, 100.0, 80.0, 77.8, 70.0, 55.6, 100.0, 100.0, 100.0, 90.9, 100.0, 100.0, 100.0, 80.0, 100.0, 100.0]",40,22025-02025-07-28T00:39:40.948482,20608,python,107.8,2.695,40,16.4,0.92,122,2025-07-28T00:39:41.054459,88.3,"[81.8, 100.0, 100.0, 100.0, 20.0, 91.7, 100.0, 100.0, 90.9, 100.0, 100.0, 16.7, 100.0, 0.0, 100.0, 100.0, 20.0, 100.0, 90.9, 40.0, 50.0, 37.5, 100.0, 100.0, 88.9, 100.0, 100.0, 100.0, 54.5, 100.0, 100.0, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",40,22.20252025-07-28T00:39:41.555251,20608,python,103.8,2.5949999999999998,40,17.0,0.95,122,2025-07-28T00:39:41.659125,85.9,"[100.0, 40.0, 90.9, 100.0, 100.0, 100.0, 100.0, 100.0, 45.5, 100.0, 100.0, 100.0, 100.0, 77.8, 70.0, 72.7, 100.0, 100.0, 54.5, 100.0, 40.0, 91.7, 100.0, 45.5, 80.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 77.8, 100.0, 100.0, 100.0, 100.0, 50.0, 60.0, 100.0, 102025-07-28T00:392025-07-28T00:39:42.162003,20608,python,108.8,2.7199999999999998,40,17.63,0.98,122,2025-07-28T00:39:42.268314,87.0,"[100.0, 33.3, 100.0, 100.0, 81.8, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 90.0, 100.0, 90.9, 100.0, 100.0, 100.0, 100.0, 45.5, 60.0, 100.0, 60.0, 100.0, 100.0, 10.0, 10.0, 90.9, 100.0, 100.0, 30.0, 100.0, 60.0, 100.0, 100.0, 88.9, 100.0, 100.0, 102025-07-28T00:39:42.740497,2042025-07-28T00:39:42.769827,20608,python,102.0,2.55,40,18.23,1.0,122,2025-07-28T00:39:42.872472,86.4,"[100.0, 60.0, 80.0, 100.0, 100.0, 100.0, 100.0, 100.0, 55.6, 90.9, 100.0, 44.4, 44.4, 40.0, 100.0, 90.0, 90.0, 44.4, 100.0, 100.0, 75.0, 100.0, 100.0, 80.0, 60.0, 100.0, 100.0, 100.0, 90.9, 100.0, 100.0, 80.0, 100.0, 100.0, 100.0, 90.9, 100.0, 100.2025-07-28T00:39:43.346423,22025-07-28T00:39:43.377844,20608,python,111.8,2.795,40,18.86,1.05,122,2025-07-28T00:39:43.483569,87.4,"[100.0, 90.9, 100.0, 100.0, 20.0, 100.0, 9.1, 0.0, 100.0, 100.0, 100.0, 100.0, 54.5, 100.0, 100.0, 100.0, 100.0, 11.1, 33.3, 100.0, 100.0, 100.0, 27.3, 100.0, 100.0, 100.0, 100.0, 100.0, 90.9, 100.0, 100.0, 100.0, 100.0, 100.0, 40.0, 72.7, 80.0, 100.0, 88.9, 102025-07-28T00:392025-07-28T00:39:43.994201,20608,python,107.9,2.6975000000000002,40,19.47,1.1,122,2025-07-28T00:39:44.098524,86.1,"[100.0, 100.0, 100.0, 90.9, 30.0, 100.0, 45.5, 100.0, 100.0, 90.0, 100.0, 90.9, 100.0, 100.0, 100.0, 70.0, 88.9, 100.0, 100.0, 100.0, 90.0, 90.9, 72.7, 30.0, 100.0, 70.0, 66.7, 100.0, 100.0, 100.0, 30.0, 100.0, 100.0, 100.0, 100.0, 50.0, 100.0, 902025-07-28T00:39:44.559256,2025-07-28T00:39:44.600552,20608,python,106.4,2.66,40,20.09,1.13,122,2025-07-28T00:39:44.704205,87.4,"[100.0, 100.0, 100.0, 100.0, 100.0, 81.8, 77.8, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 70.0, 72.7, 60.0, 100.0, 100.0, 100.0, 100.0, 22.2, 77.8, 88.9, 100.0, 100.0, 100.0, 77.8, 60.0, 100.0, 80.0, 50.0, 50.0, 30.0, 100.0, 44.4, 70.0, 100.0, 90.0, 100.0, 100.2025-07-28T00:2025-07-28T00:39:45.204794,20608,python,104.2,2.605,40,20.69,1.16,122,2025-07-28T00:39:45.308341,86.0,"[90.0, 45.5, 100.0, 41.7, 100.0, 100.0, 100.0, 90.0, 60.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 20.0, 100.0, 100.0, 100.0, 90.9, 100.0, 33.3, 100.0, 100.0, 100.0, 66.7, 90.9, 100.0, 100.0, 100.0, 0.0, 100.0, 0.0, 100.0, 100.0, 27.3, 100.0, 100.02025-07-28T002025-07-28T00:39:45.812355,20608,python,105.6,2.6399999999999997,40,21.31,1.18,122,2025-07-28T00:39:45.915074,86.2,"[100.0, 72.7, 100.0, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 30.0, 100.0, 100.0, 100.0, 60.0, 66.7, 81.8, 90.0, 60.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 55.6, 30.0, 80.0, 54.5, 100.0, 100.0, 100.0, 90.0, 100.0, 54.52025-07-28T00:39:46.4012322025-07-28T00:39:46.417321,20608,python,103.9,2.5975,40,21.92,1.2,122,2025-07-28T00:39:46.520910,87.3,"[60.0, 100.0, 100.0, 90.9, 100.0, 90.9, 22.2, 100.0, 100.0, 100.0, 100.0, 100.0, 90.9, 100.0, 100.0, 100.0, 100.0, 20.0, 90.0, 30.0, 87.5, 100.0, 100.0, 100.0, 40.0, 100.0, 100.0, 100.0, 45.5, 100.0, 100.0, 100.0, 100.0, 0.0, 36.4, 90.9, 100.0, 100.0, 12025-07-28T00:39:47.01852025-07-28T00:39:47.023164,20608,python,108.9,2.7225,40,22.54,1.24,122,2025-07-28T00:39:47.125986,86.6,"[63.6, 100.0, 90.9, 100.0, 90.9, 100.0, 100.0, 72.7, 100.0, 33.3, 100.0, 50.0, 100.0, 100.0, 100.0, 90.0, 88.9, 90.0, 100.0, 100.0, 90.9, 90.9, 100.0, 90.0, 70.0, 58.3, 66.7, 90.0, 100.0, 100.0, 100.0, 100.0, 80.0, 70.0, 90.9, 100.0, 100.0, 81.8,2025-07-28T00:39:47.6225592025-07-28T00:39:47.627829,20608,python,109.2,2.73,40,23.17,1.27,122,2025-07-28T00:39:47.737299,86.8,"[80.0, 100.0, 100.0, 90.9, 72.7, 100.0, 100.0, 100.0, 54.5, 90.9, 100.0, 100.0, 100.0, 100.0, 50.0, 100.0, 70.0, 100.0, 100.0, 100.0, 100.0, 100.0, 45.5, 100.0, 100.0, 100.0, 100.0, 60.0, 90.9, 81.8, 81.8, 45.5, 100.0, 90.0, 100.0, 100.0, 100.0, 54.52025-07-28T00:39:48.2283282025-07-28T00:39:48.238139,20608,python,106.5,2.6625,40,23.77,1.32,122,2025-07-28T00:39:48.344493,86.8,"[90.9, 100.0, 100.0, 22.2, 100.0, 36.4, 100.0, 100.0, 44.4, 100.0, 100.0, 100.0, 63.6, 66.7, 63.6, 33.3, 100.0, 90.0, 100.0, 90.0, 83.3, 100.0, 87.5, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 90.9, 100.0, 27.3, 100.0, 77.8, 100.0, 100.0, 100.0, 1002025-07-28T00:39:48.852128,20446,python,106.5,2.6625,40,24.62,1.41,122,2025-07-28T00:39:48.954638,87.1,"[100.0, 100.0, 90.9, 100.0, 100.0, 60.0, 77.8, 30.0, 100.0, 100.0, 100.0, 70.0, 100.0, 100.0, 100.0, 100.0, 100.0, 80.0, 100.0, 100.0, 100.0, 100.0, 100.0, 30.0, 100.0, 100.0, 100.0, 30.0, 100.0, 100.0, 45.5, 100.0, 36.4, 33.3, 100.0, 100.0, 100.0, 100.0, 100.0, 50.0]",40,24.19
2025-07-28T00:39:49.456122025-07-28T00:39:49.451189,20608,python,102.4,2.56,40,25.0,1.38,122,2025-07-28T00:39:49.575122,85.6,"[63.6, 90.9, 100.0, 91.7, 66.7, 100.0, 100.0, 100.0, 100.0, 60.0, 100.0, 100.0, 100.0, 91.7, 100.0, 58.3, 54.5, 81.8, 63.6, 100.0, 81.8, 81.8, 81.8, 91.7, 83.3, 100.0, 100.0, 91.7, 100.0, 81.8, 72.7, 72.7, 90.9, 91.7, 100.0, 72.7, 75.0, 100.0, 91.2025-07-28T00:39:50.02025-07-28T00:39:50.075892,20608,python,108.9,2.7225,40,25.65,1.41,122,2025-07-28T00:39:50.182103,87.1,"[90.9, 100.0, 100.0, 100.0, 40.0, 100.0, 100.0, 77.8, 54.5, 100.0, 100.0, 70.0, 81.8, 100.0, 100.0, 100.0, 80.0, 90.0, 100.0, 88.9, 100.0, 60.0, 100.0, 22.2, 100.0, 100.0, 100.0, 18.2, 100.0, 66.7, 100.0, 100.0, 80.0, 100.0, 80.0, 100.0, 100.0, 66.7, 77.8, 100.0]",2025-07-282025-07-28T00:39:50.698697,20608,python,106.6,2.665,40,26.27,1.44,122,2025-07-28T00:39:50.803539,87.0,"[100.0, 60.0, 80.0, 100.0, 54.5, 90.9, 100.0, 90.9, 70.0, 60.0, 100.0, 100.0, 54.5, 81.8, 100.0, 100.0, 90.0, 70.0, 100.0, 50.0, 100.0, 100.0, 100.0, 100.0, 70.0, 90.9, 60.0, 100.0, 100.0, 100.0, 81.8, 100.0, 90.0, 100.0, 100.0, 50.0, 100.0, 100.0, 100.0, 80.0]",40,24.19
2025-07-28T00:39:51.306427,20608,python,108.3,2.7075,40,26.9,1.48,122,2025-07-28T00:39:51.456290,86.5,"[60.0, 66.7, 100.0, 100.0, 81.8, 100.0, 100.0, 58.3, 69.2, 100.0, 78.6, 90.9, 100.0, 54.5, 100.0, 85.7, 100.0, 100.0, 83.3, 100.0, 100.0, 66.7, 100.0, 100.0, 100.0, 100.0, 72.7, 100.0, 60.0, 100.0, 66.7, 76.9, 100.0, 100.0, 100.0, 100.0, 72.7, 100.0, 91.7, 84.6]",40,24.19
2025-07-28T00:39:51.964092,20608,python,109.6,2.7399999999999998,40,27.56,1.54,122,2025-07-28T00:39:52.068125,86.9,"[100.0, 90.9, 100.0, 100.0, 81.8, 55.6, 100.0, 100.0, 33.3, 100.0, 100.0, 100.0, 91.7, 100.0, 100.0, 33.3, 88.9, 100.0, 100.0, 63.6, 90.0, 100.0, 100.0, 100.0, 70.0, 100.0, 100.0, 50.0, 66.7, 90.9, 100.0, 100.0, 100.0, 100.0, 100.0, 27.3, 100.0, 20.0, 100.0, 100.0]",40,2025-072025-07-28T00:39:52.571868,20608,python,110.2,2.755,40,28.17,1.6,122,2025-07-28T00:39:52.674665,86.6,"[81.8, 100.0, 100.0, 100.0, 100.0, 60.0, 81.8, 100.0, 100.0, 81.8, 100.0, 100.0, 83.3, 44.4, 90.0, 60.0, 90.0, 50.0, 100.0, 100.0, 100.0, 90.0, 90.9, 100.0, 100.0, 100.0, 88.9, 90.9, 12.5, 40.0, 80.0, 100.0, 100.0, 100.0, 100.0, 80.0, 91.7, 88.9, 81.8, 100.0]",40,24.12022025-07-28T00:39:53.177307,20608,python,103.7,2.5925000000000002,40,28.77,1.63,122,2025-07-28T00:39:53.280007,86.3,"[100.0, 100.0, 88.9, 100.0, 100.0, 40.0, 100.0, 100.0, 100.0, 36.4, 88.9, 100.0, 100.0, 100.0, 90.0, 45.5, 100.0, 70.0, 22.2, 100.0, 100.0, 22.2, 100.0, 100.0, 100.0, 90.9, 70.0, 30.0, 100.0, 100.0, 100.0, 100.0, 33.3, 100.0, 60.0, 90.9, 100.0, 100.0, 100.0,2025-07-28T00:39:532025-07-28T00:39:53.781151,20608,python,107.6,2.69,40,29.38,1.67,122,2025-07-28T00:39:53.885667,87.6,"[100.0, 100.0, 11.1, 90.9, 90.9, 100.0, 100.0, 36.4, 55.6, 100.0, 100.0, 100.0, 100.0, 70.0, 100.0, 81.8, 90.0, 20.0, 90.9, 81.8, 100.0, 33.3, 100.0, 100.0, 100.0, 100.0, 81.8, 100.0, 63.6, 45.5, 90.0, 100.0, 100.0, 88.9, 100.0, 100.0, 100.0, 100.0, 100.0, 1002025-07-28T00:32025-07-28T00:39:54.388744,20608,python,105.3,2.6325,40,29.98,1.71,122,2025-07-28T00:39:54.491362,86.3,"[100.0, 90.9, 90.0, 75.0, 100.0, 100.0, 70.0, 80.0, 100.0, 54.5, 100.0, 77.8, 80.0, 100.0, 100.0, 70.0, 100.0, 80.0, 100.0, 100.0, 100.0, 77.8, 90.0, 100.0, 90.0, 100.0, 33.3, 100.0, 100.0, 100.0, 55.6, 100.0, 90.9, 90.9, 40.0, 45.5, 100.0, 100.0, 88.9, 1002025-07-28T00:32025-07-28T00:39:55.010924,20608,python,104.1,2.6025,40,30.57,1.75,122,2025-07-28T00:39:55.160373,86.9,"[100.0, 75.0, 60.0, 90.0, 90.0, 75.0, 100.0, 100.0, 88.9, 100.0, 100.0, 100.0, 100.0, 70.0, 100.0, 70.0, 100.0, 90.9, 100.0, 70.0, 90.9, 90.9, 80.0, 100.0, 100.0, 100.0, 90.0, 80.0, 33.3, 100.0, 100.0, 100.0, 75.0, 40.0, 100.0, 100.0, 100.0, 100.0, 100.0, 50.0]",40,24.92022025-07-28T00:39:55.661332,20608,python,110.9,2.7725,40,31.24,1.82,122,2025-07-28T00:39:55.767428,87.6,"[80.0, 90.0, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 63.6, 100.0, 100.0, 53.8, 18.2, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 20.0, 100.0, 22.2, 100.0, 100.0, 30.0, 100.0, 100.0, 50.0, 90.9, 90.0, 100.0, 100.0, 100.0, 100.0, 40.0]",40,24.98
2025-07-28T00:39:56.268726,20608,python,110.3,2.7575,40,31.85,1.88,122,2025-07-28T00:39:56.371278,86.5,"[100.0, 41.7, 90.9, 100.0, 100.0, 100.0, 54.5, 100.0, 90.9, 100.0, 63.6, 90.9, 100.0, 100.0, 30.0, 100.0, 100.0, 50.0, 100.0, 90.9, 100.0, 100.0, 20.0, 100.0, 90.9, 100.0, 66.7, 100.0, 100.0, 72.7, 63.6, 100.0, 100.0, 60.0, 100.0, 100.0, 100.0, 36.4, 100.0, 100.0]",40,24.98
2025-07-28T00:39:56.872347,20608,python,102.8,2.57,40,32.44,1.91,122,2025-07-28T00:39:56.978165,86.4,"[100.0, 60.0, 100.0, 44.4, 100.0, 90.9, 100.0, 90.9, 80.0, 100.0, 100.0, 20.0, 54.5, 100.0, 90.9, 100.0, 100.0, 100.0, 80.0, 100.0, 77.8, 100.0, 33.3, 70.0, 100.0, 100.0, 100.0, 100.0, 63.6, 100.0, 100.0, 22.2, 100.0, 100.0, 100.0, 100.0, 100.0, 45.5, 100.0, 80.0]",40,24.98
2025-07-28T00:39:57.479122,20608,python,110.4,2.7600000000000002,40,33.06,1.96,122,2025-07-28T00:39:57.584284,86.7,"[100.0, 100.0, 66.7, 100.0, 100.0, 100.0, 40.0, 91.7, 50.0, 100.0, 100.0, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 80.0, 63.6, 100.0, 100.0, 100.0, 88.9, 45.5, 100.0, 100.0, 100.0, 100.0, 36.4, 100.0, 100.0, 40.0, 100.0, 100.0, 100.0, 100.0, 30.0, 40.0, 100.0, 100.0]",2025-07-282025-07-28T00:39:58.086242,20608,python,112.2,2.805,40,33.67,2.03,122,2025-07-28T00:39:58.189093,86.5,"[81.8, 100.0, 66.7, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 44.4, 100.0, 88.9, 100.0, 66.7, 100.0, 100.0, 80.0, 100.0, 100.0, 100.0, 100.0, 100.0, 80.0, 100.0, 54.5, 100.0, 100.0, 90.0, 44.4, 100.0, 100.0, 100.0, 44.4, 90.9, 100.0, 100.0, 100.0, 55.6, 54.5, 66.72025-07-28T002025-07-28T00:39:58.689930,20608,python,100.9,2.5225,40,34.26,2.05,122,2025-07-28T00:39:58.792914,86.0,"[100.0, 90.0, 100.0, 100.0, 80.0, 100.0, 100.0, 20.0, 81.8, 100.0, 100.0, 91.7, 100.0, 100.0, 100.0, 100.0, 55.6, 90.9, 100.0, 100.0, 100.0, 100.0, 40.0, 100.0, 20.0, 50.0, 70.0, 100.0, 100.0, 90.9, 100.0, 100.0, 54.5, 100.0, 77.8, 100.0, 60.0, 77.8, 80.0, 100.0]",40,24.98202025-07-28T00:39:59.296002,20608,python,110.8,2.77,40,34.88,2.1,122,2025-07-28T00:39:59.398769,87.6,"[100.0, 100.0, 36.4, 100.0, 90.0, 80.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.0, 100.0, 100.0, 20.0, 100.0, 100.0, 90.0, 66.7, 100.0, 10.0, 100.0, 90.9, 60.0, 100.0, 60.0, 100.0, 100.0, 100.0, 100.0, 40.0, 90.0, 100.0, 100.0, 50.0, 100.0, 100.0]",40,25.94
2025-07-28T00:39:59.902384,20608,python,107.3,2.6825,40,35.48,2.15,122,2025-07-28T00:40:00.006887,86.1,"[70.0, 100.0, 100.0, 77.8, 66.7, 90.9, 70.0, 88.9, 90.9, 100.0, 60.0, 100.0, 100.0, 100.0, 40.0, 72.7, 90.0, 100.0, 88.9, 90.9, 100.0, 100.0, 77.8, 100.0, 100.0, 100.0, 100.0, 90.9, 72.7, 100.0, 100.0, 50.0, 77.8, 100.0, 100.0, 90.0, 81.8, 100.0, 100.0, 100.0]",40,25.94
2025-07-28T00:40:00.507644,20608,python,110.3,2.7575,40,36.11,2.19,122,2025-07-28T00:40:00.610389,87.0,"[100.0, 100.0, 100.0, 50.0, 100.0, 30.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 77.8, 81.8, 27.3, 100.0, 100.0, 100.0, 100.0, 81.8, 100.0, 72.7, 63.6, 45.5, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 90.9, 54.5, 100.0, 30.0, 100.0, 100.0, 100.0, 100.0, 27.3]",40,25.94
2025-07-28T00:40:01.111210,20608,python,107.7,2.6925,40,36.73,2.22,122,2025-07-28T00:40:01.214072,86.1,"[90.0, 100.0, 100.0, 100.0, 100.0, 90.9, 100.0, 100.0, 100.0, 60.0, 100.0, 100.0, 100.0, 90.0, 90.9, 80.0, 90.0, 100.0, 60.0, 81.8, 100.0, 100.0, 66.7, 77.8, 37.5, 100.0, 80.0, 100.0, 100.0, 80.0, 80.0, 90.0, 100.0, 100.0, 100.0, 100.0, 81.8, 70.0, 50.0, 100.0]",40,25.94
2025-07-28T00:40:01.717933,20608,python,100.9,2.5225,40,37.28,2.28,122,2025-07-28T00:40:01.821260,86.5,"[100.0, 100.0, 100.0, 80.0, 72.7, 80.0, 100.0, 77.8, 70.0, 90.0, 100.0, 80.0, 88.9, 100.0, 90.9, 100.0, 90.0, 66.7, 100.0, 100.0, 88.9, 66.7, 100.0, 100.0, 81.8, 81.8, 100.0, 100.0, 100.0, 50.0, 88.9, 90.9, 60.0, 72.7, 100.0, 80.0, 100.0, 100.0, 100.0, 90.9]",40,25.94
2025-07-28T00:40:02.323007,20608,python,107.2,2.68,40,37.89,2.32,122,2025-07-28T00:40:02.428409,87.6,"[60.0, 100.0, 100.0, 100.0, 80.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 88.9, 90.9, 100.0, 100.0, 70.0, 80.0, 100.0, 55.6, 60.0, 100.0, 50.0, 81.8, 100.0, 72.7, 100.0, 81.8, 77.8, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 54.5, 100.0, 100.0, 100.0, 100.0]",40,25.94
2025-07-28T00:40:02.930088,20608,python,108.6,2.715,40,38.5,2.37,122,2025-07-28T00:40:03.034805,86.4,"[100.0, 66.7, 90.9, 100.0, 100.0, 83.3, 80.0, 100.0, 55.6, 100.0, 70.0, 100.0, 100.0, 72.7, 100.0, 72.7, 100.0, 80.0, 100.0, 100.0, 100.0, 54.5, 40.0, 70.0, 100.0, 100.0, 100.0, 92.3, 100.0, 100.0, 100.0, 90.0, 100.0, 100.0, 63.6, 100.0, 63.6, 100.0, 66.7, 100.0]",40,25.94
