process_timestamp,process_pid,process_process_name,process_rss,process_vms,process_uss,process_pss,process_memory_percent,process_actual_memory_bytes,process_system_total_memory,process_system_available_memory,process_system_memory_percent,system_timestamp,system_total_memory,system_available_memory,system_used_memory,system_free_memory,system_memory_percent,system_buffers,system_cached,system_shared,system_swap_total,system_swap_used,system_swap_free,system_swap_percent
2025-07-16T07:50:45.438928,23695,python,1151598592,14922833920,596172800,876742656,0.8581576757472015,1151598592,134757982208,125192441856,7.1,2025-07-16T07:50:45.439415,134757982208,125192441856,8054554624,120884629504,7.1,430800896,5387997184,262475776,8589930496,0,8589930496,0.0
2025-07-16T07:50:46.446772,23695,python,1157222400,14923882496,596570112,877139968,0.8587412641826428,1157222400,134757982208,125188476928,7.1,2025-07-16T07:50:46.446908,134757982208,125188476928,8058388480,120880648192,7.1,430800896,5388144640,262606848,8589930496,0,8589930496,0.0
2025-07-16T07:50:47.454046,23695,python,1157484544,14923882496,596779008,877348864,0.8589357936611232,1157484544,134757982208,125199523840,7.1,2025-07-16T07:50:47.454193,134757982208,125199523840,8047341568,120891695104,7.1,430800896,5388144640,262606848,8589930496,0,8589930496,0.0
2025-07-16T07:50:48.460367,23695,python,1157746688,14923882496,596979712,877549568,0.8591303231396036,1157746688,134757982208,125198262272,7.1,2025-07-16T07:50:48.460507,134757982208,125198262272,8048603136,120890433536,7.1,430800896,5388144640,262606848,8589930496,0,8589930496,0.0
2025-07-16T07:50:49.466885,23695,python,1157746688,14923882496,597102592,877672448,0.8591303231396036,1157746688,134757982208,125199597568,7.1,2025-07-16T07:50:49.467132,134757982208,125199597568,8047267840,120891764736,7.1,430825472,5388124160,262606848,8589930496,0,8589930496,0.0
2025-07-16T07:50:50.473360,23695,python,1158008832,14923882496,597225472,877795328,0.8593248526180841,1158008832,134757982208,125197824000,7.1,2025-07-16T07:50:50.473496,134757982208,125197824000,8049008640,120889991168,7.1,430825472,5388156928,262606848,8589930496,0,8589930496,0.0
2025-07-16T07:50:51.480798,23695,python,1158008832,14923882496,597286912,877856768,0.8593248526180841,1158008832,134757982208,125197410304,7.1,2025-07-16T07:50:51.482340,134757982208,125197410304,8049426432,120889573376,7.1,430825472,5388156928,262606848,8589930496,0,8589930496,0.0
2025-07-16T07:50:52.490303,23695,python,1158008832,14924931072,597413888,877983744,0.8593248526180841,1158008832,134757982208,125200965632,7.1,2025-07-16T07:50:52.490506,134757982208,125200965632,8045875200,120893124608,7.1,430825472,5388156928,262606848,8589930496,0,8589930496,0.0
2025-07-16T07:50:53.496972,23695,python,1158270976,14924931072,597495808,878065664,0.8595193820965645,1158270976,134757982208,125199810560,7.1,2025-07-16T07:50:53.497146,134757982208,125199810560,8047026176,120891969536,7.1,430825472,5388161024,262606848,8589930496,0,8589930496,0.0
2025-07-16T07:50:54.503290,23695,python,1158270976,14924931072,597561344,878131200,0.8595193820965645,1158270976,134757982208,125199011840,7.1,2025-07-16T07:50:54.503736,134757982208,125199011840,8047828992,120891162624,7.1,430833664,5388156928,262606848,8589930496,0,8589930496,0.0
2025-07-16T07:50:55.509796,23695,python,1158270976,14924931072,597618688,878188544,0.8595193820965645,1158270976,134757982208,125199044608,7.1,2025-07-16T07:50:55.509934,134757982208,125199044608,8047824896,120891154432,7.1,430833664,5388169216,262606848,8589930496,0,8589930496,0.0
2025-07-16T07:50:56.516389,23695,python,1158270976,14924931072,597651456,878221312,0.8595193820965645,1158270976,134757982208,125199802368,7.1,2025-07-16T07:50:56.516535,134757982208,125199802368,8047067136,120891912192,7.1,430833664,5388169216,262606848,8589930496,0,8589930496,0.0
2025-07-16T07:50:57.522743,23695,python,1158270976,14924931072,597716992,878286848,0.8595193820965645,1158270976,134757982208,125199323136,7.1,2025-07-16T07:50:57.523120,134757982208,125199323136,8047542272,120891432960,7.1,430833664,5388173312,262606848,8589930496,0,8589930496,0.0
